,Table Name,State Code,District Code,Area Name,Age Group,Total Persons,Total Males,Total Females,Rural Persons,Rural Males,Rural Females,Urban Persons,Urban Males,Urban Females
3498,C4114,7,98,District - South (09),5-9,254940,136631,118309,1337,701,636,253603,135930,117673
3499,C4114,7,98,District - South (09),10-14,272319,147395,124924,1349,757,592,270970,146638,124332
3500,C4114,7,98,District - South (09),15-19,271732,150015,121717,1404,859,545,270328,149156,121172
3501,C4114,7,98,District - South (09),20-24,288038,156225,131813,1250,718,532,286788,155507,131281
3502,C4114,7,98,District - South (09),25-29,274631,144956,129675,1159,631,528,273472,144325,129147
3503,C4114,7,98,District - South (09),30-34,238401,126492,111909,1009,544,465,237392,125948,111444
3504,C4114,7,98,District - South (09),35-39,221103,118390,102713,956,540,416,220147,117850,102297
3505,C4114,7,98,District - South (09),40-44,179236,97859,81377,717,430,287,178519,97429,81090
3506,C4114,7,98,District - South (09),45-49,146345,81043,65302,499,300,199,145846,80743,65103
3507,C4114,7,98,District - South (09),50-54,106710,59350,47360,392,238,154,106318,59112,47206
3508,C4114,7,98,District - South (09),55-59,77903,41863,36040,270,157,113,77633,41706,35927
3509,C4114,7,98,District - South (09),60-64,67775,34817,32958,277,141,136,67498,34676,32822
3510,C4114,7,98,District - South (09),65-69,39656,20357,19299,134,78,56,39522,20279,19243
3511,C4114,7,98,District - South (09),70-74,28215,13822,14393,105,53,52,28110,13769,14341
3512,C4114,7,98,District - South (09),75-79,16024,7883,8141,34,19,15,15990,7864,8126
3513,C4114,7,98,District - South (09),80+,19319,9188,10131,81,25,56,19238,9163,10075
3514,C4114,7,98,District - South (09),Age not stated,3241,1772,1469,18,14,4,3223,1758,1465
3515,C4114,24,0,State - GUJARAT (24),All ages,60439692,31491260,28948432,34694609,17799159,16895450,25745083,13692101,12052982
3516,C4114,24,0,State - GUJARAT (24),0-4,5460332,2871890,2588442,3400893,1768858,1632035,2059439,1103032,956407
3517,C4114,24,0,State - GUJARAT (24),5-9,5835836,3126401,2709435,3608635,1902056,1706579,2227201,1224345,1002856
3518,C4114,24,0,State - GUJARAT (24),10-14,6149445,3283834,2865611,3787881,1989379,1798502,2361564,1294455,1067109
3519,C4114,24,0,State - GUJARAT (24),15-19,5865760,3146110,2719650,3406534,1781574,1624960,2459226,1364536,1094690
3520,C4114,24,0,State - GUJARAT (24),20-24,5780722,3046127,2734595,3129114,1613761,1515353,2651608,1432366,1219242
3521,C4114,24,0,State - GUJARAT (24),25-29,5278822,2767283,2511539,2767541,1439403,1328138,2511281,1327880,1183401
3522,C4114,24,0,State - GUJARAT (24),30-34,4770528,2467024,2303504,2567865,1309468,1258397,2202663,1157556,1045107
3523,C4114,24,0,State - GUJARAT (24),35-39,4341225,2258335,2082890,2379877,1230816,1149061,1961348,1027519,933829
3524,C4114,24,0,State - GUJARAT (24),40-44,3865476,1993876,1871600,2149186,1096357,1052829,1716290,897519,818771
3525,C4114,24,0,State - GUJARAT (24),45-49,3314013,1711872,1602141,1830536,938828,891708,1483477,773044,710433
3526,C4114,24,0,State - GUJARAT (24),50-54,2697183,1409273,1287910,1504667,772574,732093,1192516,636699,555817
3527,C4114,24,0,State - GUJARAT (24),55-59,2054947,1038088,1016859,1161872,569554,592318,893075,468534,424541
3528,C4114,24,0,State - GUJARAT (24),60-64,1727752,851259,876493,1023043,494349,528694,704709,356910,347799
3529,C4114,24,0,State - GUJARAT (24),65-69,1170072,550002,620070,707269,323610,383659,462803,226392,236411
3530,C4114,24,0,State - GUJARAT (24),70-74,899677,417522,482155,559725,256602,303123,339952,160920,179032
3531,C4114,24,0,State - GUJARAT (24),75-79,439996,196341,243655,262004,113543,148461,177992,82798,95194
3532,C4114,24,0,State - GUJARAT (24),80+,549062,230477,318585,332285,139154,193131,216777,91323,125454
3533,C4114,24,0,State - GUJARAT (24),Age not stated,238844,125546,113298,115682,59273,56409,123162,66273,56889
3534,C4114,24,468,District - Kachchh (01),All ages,2092371,1096737,995634,1363836,713524,650312,728535,383213,345322
3535,C4114,24,468,District - Kachchh (01),0-4,223765,115993,107772,156954,81123,75831,66811,34870,31941
3536,C4114,24,468,District - Kachchh (01),5-9,229504,119898,109606,158914,82629,76285,70590,37269,33321
3537,C4114,24,468,District - Kachchh (01),10-14,220259,115967,104292,149428,78161,71267,70831,37806,33025
3538,C4114,24,468,District - Kachchh (01),15-19,199688,106124,93564,131795,69331,62464,67893,36793,31100
3539,C4114,24,468,District - Kachchh (01),20-24,212109,114828,97281,137723,75800,61923,74386,39028,35358
3540,C4114,24,468,District - Kachchh (01),25-29,193279,103887,89392,121246,66140,55106,72033,37747,34286
3541,C4114,24,468,District - Kachchh (01),30-34,163578,87776,75802,101270,54522,46748,62308,33254,29054
3542,C4114,24,468,District - Kachchh (01),35-39,140596,74985,65611,86260,46200,40060,54336,28785,25551
3543,C4114,24,468,District - Kachchh (01),40-44,120342,64028,56314,73690,39020,34670,46652,25008,21644
3544,C4114,24,468,District - Kachchh (01),45-49,99536,51569,47967,60896,31280,29616,38640,20289,18351
3545,C4114,24,468,District - Kachchh (01),50-54,82780,44464,38316,51339,27532,23807,31441,16932,14509
3546,C4114,24,468,District - Kachchh (01),55-59,57090,29056,28034,35421,17572,17849,21669,11484,10185
3547,C4114,24,468,District - Kachchh (01),60-64,50967,25037,25930,33283,16280,17003,17684,8757,8927
3548,C4114,24,468,District - Kachchh (01),65-69,33485,15261,18224,21925,9729,12196,11560,5532,6028
3549,C4114,24,468,District - Kachchh (01),70-74,29279,13169,16110,20292,8983,11309,8987,4186,4801
3550,C4114,24,468,District - Kachchh (01),75-79,13433,5719,7714,9101,3758,5343,4332,1961,2371
3551,C4114,24,468,District - Kachchh (01),80+,19052,7067,11985,13308,4927,8381,5744,2140,3604
3552,C4114,24,468,District - Kachchh (01),Age not stated,3629,1909,1720,991,537,454,2638,1372,1266
3553,C4114,24,469,District - Banas Kantha (02),All ages,3120506,1610379,1510127,2705591,1393741,1311850,414915,216638,198277
3554,C4114,24,469,District - Banas Kantha (02),0-4,354081,185983,168098,316144,165719,150425,37937,20264,17673
3555,C4114,24,469,District - Banas Kantha (02),5-9,388433,205395,183038,345756,181968,163788,42677,23427,19250
3556,C4114,24,469,District - Banas Kantha (02),10-14,377635,199162,178473,332258,174141,158117,45377,25021,20356
3557,C4114,24,469,District - Banas Kantha (02),15-19,324653,172341,152312,280904,148296,132608,43749,24045,19704
3558,C4114,24,469,District - Banas Kantha (02),20-24,287527,148851,138676,246084,127566,118518,41443,21285,20158
3559,C4114,24,469,District - Banas Kantha (02),25-29,252372,130579,121793,216020,112151,103869,36352,18428,17924
3560,C4114,24,469,District - Banas Kantha (02),30-34,228441,115957,112484,195222,99203,96019,33219,16754,16465
3561,C4114,24,469,District - Banas Kantha (02),35-39,199054,102613,96441,168974,87256,81718,30080,15357,14723
3562,C4114,24,469,District - Banas Kantha (02),40-44,170741,87277,83464,144867,74135,70732,25874,13142,12732
3563,C4114,24,469,District - Banas Kantha (02),45-49,140176,71225,68951,118572,60179,58393,21604,11046,10558
3564,C4114,24,469,District - Banas Kantha (02),50-54,112517,58176,54341,95342,49168,46174,17175,9008,8167
3565,C4114,24,469,District - Banas Kantha (02),55-59,83990,40453,43537,71483,34099,37384,12507,6354,6153
3566,C4114,24,469,District - Banas Kantha (02),60-64,75176,37065,38111,64869,31965,32904,10307,5100,5207
3567,C4114,24,469,District - Banas Kantha (02),65-69,48327,21959,26368,41808,18912,22896,6519,3047,3472
3568,C4114,24,469,District - Banas Kantha (02),70-74,37843,17103,20740,32993,14895,18098,4850,2208,2642
3569,C4114,24,469,District - Banas Kantha (02),75-79,16399,6655,9744,14169,5677,8492,2230,978,1252
3570,C4114,24,469,District - Banas Kantha (02),80+,20541,8237,12304,17805,7202,10603,2736,1035,1701
3571,C4114,24,469,District - Banas Kantha (02),Age not stated,2600,1348,1252,2321,1209,1112,279,139,140
3572,C4114,24,470,District - Patan   (03),All ages,1343734,694397,649337,1062653,548324,514329,281081,146073,135008
3573,C4114,24,470,District - Patan   (03),0-4,128332,67323,61009,106582,55849,50733,21750,11474,10276
3574,C4114,24,470,District - Patan   (03),5-9,142672,76449,66223,117163,62345,54818,25509,14104,11405
3575,C4114,24,470,District - Patan   (03),10-14,147316,79436,67880,120226,64368,55858,27090,15068,12022
3576,C4114,24,470,District - Patan   (03),15-19,135360,72204,63156,107501,56996,50505,27859,15208,12651
3577,C4114,24,470,District - Patan   (03),20-24,124031,63944,60087,96699,49807,46892,27332,14137,13195
3578,C4114,24,470,District - Patan   (03),25-29,108646,56510,52136,84087,44018,40069,24559,12492,12067
3579,C4114,24,470,District - Patan   (03),30-34,99572,50933,48639,77554,39748,37806,22018,11185,10833
3580,C4114,24,470,District - Patan   (03),35-39,89866,46629,43237,69198,36044,33154,20668,10585,10083
3581,C4114,24,470,District - Patan   (03),40-44,82428,42058,40370,63422,32421,31001,19006,9637,9369
3582,C4114,24,470,District - Patan   (03),45-49,69515,35299,34216,52591,26665,25926,16924,8634,8290
3583,C4114,24,470,District - Patan   (03),50-54,57794,29958,27836,44085,22754,21331,13709,7204,6505
3584,C4114,24,470,District - Patan   (03),55-59,44018,21394,22624,33649,16140,17509,10369,5254,5115
3585,C4114,24,470,District - Patan   (03),60-64,39351,18979,20372,30952,14908,16044,8399,4071,4328
3586,C4114,24,470,District - Patan   (03),65-69,27444,12475,14969,21462,9704,11758,5982,2771,3211
3587,C4114,24,470,District - Patan   (03),70-74,22752,10182,12570,18057,8148,9909,4695,2034,2661
3588,C4114,24,470,District - Patan   (03),75-79,10136,4330,5806,7772,3279,4493,2364,1051,1313
3589,C4114,24,470,District - Patan   (03),80+,11970,4894,7076,9380,3872,5508,2590,1022,1568
3590,C4114,24,470,District - Patan   (03),Age not stated,2531,1400,1131,2273,1258,1015,258,142,116
3591,C4114,24,471,District - Mahesana (04),All ages,2035064,1056520,978544,1520734,787175,733559,514330,269345,244985
3592,C4114,24,471,District - Mahesana (04),0-4,164834,88553,76281,127668,68060,59608,37166,20493,16673
3593,C4114,24,471,District - Mahesana (04),5-9,186154,103510,82644,143188,78979,64209,42966,24531,18435
3594,C4114,24,471,District - Mahesana (04),10-14,200146,111239,88907,152854,84249,68605,47292,26990,20302
3595,C4114,24,471,District - Mahesana (04),15-19,202417,109784,92633,152178,82016,70162,50239,27768,22471
3596,C4114,24,471,District - Mahesana (04),20-24,196144,100379,95765,145249,74295,70954,50895,26084,24811
3597,C4114,24,471,District - Mahesana (04),25-29,169756,87643,82113,123147,64039,59108,46609,23604,23005
3598,C4114,24,471,District - Mahesana (04),30-34,155339,78619,76720,113165,57346,55819,42174,21273,20901
3599,C4114,24,471,District - Mahesana (04),35-39,144340,73752,70588,105761,54287,51474,38579,19465,19114
3600,C4114,24,471,District - Mahesana (04),40-44,136889,69019,67870,100769,50854,49915,36120,18165,17955
3601,C4114,24,471,District - Mahesana (04),45-49,117864,60076,57788,85335,43562,41773,32529,16514,16015
3602,C4114,24,471,District - Mahesana (04),50-54,96592,49605,46987,70878,36115,34763,25714,13490,12224
3603,C4114,24,471,District - Mahesana (04),55-59,74896,36994,37902,55180,26912,28268,19716,10082,9634
3604,C4114,24,471,District - Mahesana (04),60-64,65339,31326,34013,49957,23775,26182,15382,7551,7831
3605,C4114,24,471,District - Mahesana (04),65-69,46130,21422,24708,35402,16203,19199,10728,5219,5509
3606,C4114,24,471,District - Mahesana (04),70-74,37006,16660,20346,29067,13036,16031,7939,3624,4315
3607,C4114,24,471,District - Mahesana (04),75-79,17664,7859,9805,13640,6032,7608,4024,1827,2197
3608,C4114,24,471,District - Mahesana (04),80+,19951,8194,11757,15307,6344,8963,4644,1850,2794
3609,C4114,24,471,District - Mahesana (04),Age not stated,3603,1886,1717,1989,1071,918,1614,815,799
3610,C4114,24,472,District - Sabar Kantha (05),All ages,2428589,1244231,1184358,2064869,1056141,1008728,363720,188090,175630
3611,C4114,24,472,District - Sabar Kantha (05),0-4,247988,129350,118638,217576,113263,104313,30412,16087,14325
3612,C4114,24,472,District - Sabar Kantha (05),5-9,245639,131071,114568,211715,112298,99417,33924,18773,15151
3613,C4114,24,472,District - Sabar Kantha (05),10-14,259112,137995,121117,222472,117867,104605,36640,20128,16512
3614,C4114,24,472,District - Sabar Kantha (05),15-19,233975,124020,109955,197415,104226,93189,36560,19794,16766
3615,C4114,24,472,District - Sabar Kantha (05),20-24,213627,109036,104591,179064,91342,87722,34563,17694,16869
3616,C4114,24,472,District - Sabar Kantha (05),25-29,192790,99359,93431,162104,83833,78271,30686,15526,15160
3617,C4114,24,472,District - Sabar Kantha (05),30-34,180675,90818,89857,152182,76621,75561,28493,14197,14296
3618,C4114,24,472,District - Sabar Kantha (05),35-39,166735,85545,81190,140435,72225,68210,26300,13320,12980
3619,C4114,24,472,District - Sabar Kantha (05),40-44,149750,74898,74852,125671,62890,62781,24079,12008,12071
3620,C4114,24,472,District - Sabar Kantha (05),45-49,133803,68024,65779,112155,56932,55223,21648,11092,10556
3621,C4114,24,472,District - Sabar Kantha (05),50-54,110790,55889,54901,93140,46777,46363,17650,9112,8538
3622,C4114,24,472,District - Sabar Kantha (05),55-59,87288,42709,44579,73951,36014,37937,13337,6695,6642
3623,C4114,24,472,District - Sabar Kantha (05),60-64,75642,36694,38948,64853,31399,33454,10789,5295,5494
3624,C4114,24,472,District - Sabar Kantha (05),65-69,49980,22754,27226,42844,19425,23419,7136,3329,3807
3625,C4114,24,472,District - Sabar Kantha (05),70-74,38367,17518,20849,33177,15213,17964,5190,2305,2885
3626,C4114,24,472,District - Sabar Kantha (05),75-79,17356,7608,9748,14834,6501,8333,2522,1107,1415
3627,C4114,24,472,District - Sabar Kantha (05),80+,21482,9053,12429,18534,7867,10667,2948,1186,1762
3628,C4114,24,472,District - Sabar Kantha (05),Age not stated,3590,1890,1700,2747,1448,1299,843,442,401
3629,C4114,24,473,District - Gandhinagar (06),All ages,1391753,723864,667889,791126,408436,382690,600627,315428,285199
3630,C4114,24,473,District - Gandhinagar (06),0-4,117395,62698,54697,70401,37368,33033,46994,25330,21664
3631,C4114,24,473,District - Gandhinagar (06),5-9,124925,69268,55657,74128,40759,33369,50797,28509,22288
3632,C4114,24,473,District - Gandhinagar (06),10-14,132993,73558,59435,79046,43045,36001,53947,30513,23434
3633,C4114,24,473,District - Gandhinagar (06),15-19,133572,71507,62065,77513,40818,36695,56059,30689,25370
3634,C4114,24,473,District - Gandhinagar (06),20-24,136032,70022,66010,75617,38712,36905,60415,31310,29105
3635,C4114,24,473,District - Gandhinagar (06),25-29,124412,64096,60316,67195,34942,32253,57217,29154,28063
3636,C4114,24,473,District - Gandhinagar (06),30-34,113125,57892,55233,62117,31769,30348,51008,26123,24885
3637,C4114,24,473,District - Gandhinagar (06),35-39,103988,53600,50388,57442,29847,27595,46546,23753,22793
3638,C4114,24,473,District - Gandhinagar (06),40-44,94152,48153,45999,52068,26627,25441,42084,21526,20558
3639,C4114,24,473,District - Gandhinagar (06),45-49,80597,41165,39432,43345,22251,21094,37252,18914,18338
3640,C4114,24,473,District - Gandhinagar (06),50-54,65699,33961,31738,35486,17943,17543,30213,16018,14195
3641,C4114,24,473,District - Gandhinagar (06),55-59,49153,24692,24461,26942,13040,13902,22211,11652,10559
3642,C4114,24,473,District - Gandhinagar (06),60-64,41246,19730,21516,24481,11397,13084,16765,8333,8432
3643,C4114,24,473,District - Gandhinagar (06),65-69,27488,12850,14638,16405,7397,9008,11083,5453,5630
3644,C4114,24,473,District - Gandhinagar (06),70-74,20655,9263,11392,12708,5542,7166,7947,3721,4226
3645,C4114,24,473,District - Gandhinagar (06),75-79,9328,4022,5306,5587,2339,3248,3741,1683,2058
3646,C4114,24,473,District - Gandhinagar (06),80+,11317,4475,6842,6911,2716,4195,4406,1759,2647
3647,C4114,24,473,District - Gandhinagar (06),Age not stated,5676,2912,2764,3734,1924,1810,1942,988,954
3648,C4114,24,474,District - Ahmadabad (07),All ages,7214225,3788051,3426174,1151178,595583,555595,6063047,3192468,2870579
3649,C4114,24,474,District - Ahmadabad (07),0-4,590748,315394,275354,114052,60004,54048,476696,255390,221306
3650,C4114,24,474,District - Ahmadabad (07),5-9,625887,343849,282038,119328,63427,55901,506559,280422,226137
3651,C4114,24,474,District - Ahmadabad (07),10-14,669168,366969,302199,126352,67526,58826,542816,299443,243373
3652,C4114,24,474,District - Ahmadabad (07),15-19,679291,369754,309537,116738,61234,55504,562553,308520,254033
3653,C4114,24,474,District - Ahmadabad (07),20-24,710749,369470,341279,104183,53959,50224,606566,315511,291055
3654,C4114,24,474,District - Ahmadabad (07),25-29,677015,348185,328830,91129,47476,43653,585886,300709,285177
3655,C4114,24,474,District - Ahmadabad (07),30-34,604131,310939,293192,85095,43301,41794,519036,267638,251398
3656,C4114,24,474,District - Ahmadabad (07),35-39,540179,279388,260791,79643,41481,38162,460536,237907,222629
3657,C4114,24,474,District - Ahmadabad (07),40-44,476673,246569,230104,70406,36543,33863,406267,210026,196241
3658,C4114,24,474,District - Ahmadabad (07),45-49,422912,216889,206023,58975,30585,28390,363937,186304,177633
3659,C4114,24,474,District - Ahmadabad (07),50-54,351026,185734,165292,48996,25701,23295,302030,160033,141997
3660,C4114,24,474,District - Ahmadabad (07),55-59,269524,140807,128717,37154,18208,18946,232370,122599,109771
3661,C4114,24,474,District - Ahmadabad (07),60-64,214045,109765,104280,33954,16461,17493,180091,93304,86787
3662,C4114,24,474,District - Ahmadabad (07),65-69,140102,69713,70389,23871,10886,12985,116231,58827,57404
3663,C4114,24,474,District - Ahmadabad (07),70-74,103666,49898,53768,19364,9017,10347,84302,40881,43421
3664,C4114,24,474,District - Ahmadabad (07),75-79,54772,25887,28885,8528,3771,4757,46244,22116,24128
3665,C4114,24,474,District - Ahmadabad (07),80+,65017,28550,36467,10905,4597,6308,54112,23953,30159
3666,C4114,24,474,District - Ahmadabad (07),Age not stated,19320,10291,9029,2505,1406,1099,16815,8885,7930
3667,C4114,24,475,District - Surendranagar (08),All ages,1756268,909917,846351,1259352,649475,609877,496916,260442,236474
3668,C4114,24,475,District - Surendranagar (08),0-4,166967,87719,79248,128292,67182,61110,38675,20537,18138
3669,C4114,24,475,District - Surendranagar (08),5-9,184572,98498,86074,140528,74370,66158,44044,24128,19916
3670,C4114,24,475,District - Surendranagar (08),10-14,195488,104464,91024,146195,77166,69029,49293,27298,21995
3671,C4114,24,475,District - Surendranagar (08),15-19,182811,96066,86745,132053,68495,63558,50758,27571,23187
3672,C4114,24,475,District - Surendranagar (08),20-24,159763,82649,77114,112052,57785,54267,47711,24864,22847
3673,C4114,24,475,District - Surendranagar (08),25-29,143834,74896,68938,99832,51859,47973,44002,23037,20965
3674,C4114,24,475,District - Surendranagar (08),30-34,128384,65996,62388,90342,46329,44013,38042,19667,18375
3675,C4114,24,475,District - Surendranagar (08),35-39,115314,59831,55483,80206,41851,38355,35108,17980,17128
3676,C4114,24,475,District - Surendranagar (08),40-44,103842,53526,50316,71606,36998,34608,32236,16528,15708
3677,C4114,24,475,District - Surendranagar (08),45-49,91812,47333,44479,62304,32191,30113,29508,15142,14366
3678,C4114,24,475,District - Surendranagar (08),50-54,75775,40013,35762,51339,26936,24403,24436,13077,11359
3679,C4114,24,475,District - Surendranagar (08),55-59,56902,28701,28201,38738,19274,19464,18164,9427,8737
3680,C4114,24,475,District - Surendranagar (08),60-64,49434,24325,25109,33957,16699,17258,15477,7626,7851
3681,C4114,24,475,District - Surendranagar (08),65-69,35767,16567,19200,24868,11377,13491,10899,5190,5709
3682,C4114,24,475,District - Surendranagar (08),70-74,29145,13637,15508,20934,9788,11146,8211,3849,4362
3683,C4114,24,475,District - Surendranagar (08),75-79,14596,6331,8265,10354,4342,6012,4242,1989,2253
3684,C4114,24,475,District - Surendranagar (08),80+,18963,7771,11192,13805,5745,8060,5158,2026,3132
3685,C4114,24,475,District - Surendranagar (08),Age not stated,2899,1594,1305,1947,1088,859,952,506,446
3686,C4114,24,476,District - Rajkot (09),All ages,3804558,1974445,1830113,1590508,816264,774244,2214050,1158181,1055869
3687,C4114,24,476,District - Rajkot (09),0-4,307517,163893,143624,135584,71811,63773,171933,92082,79851
3688,C4114,24,476,District - Rajkot (09),5-9,331069,180582,150487,144550,77749,66801,186519,102833,83686
3689,C4114,24,476,District - Rajkot (09),10-14,361053,194056,166997,162189,85191,76998,198864,108865,89999
3690,C4114,24,476,District - Rajkot (09),15-19,364446,194521,169925,158782,82287,76495,205664,112234,93430
3691,C4114,24,476,District - Rajkot (09),20-24,369044,187555,181489,151231,75155,76076,217813,112400,105413
3692,C4114,24,476,District - Rajkot (09),25-29,347439,178513,168926,130991,67786,63205,216448,110727,105721
3693,C4114,24,476,District - Rajkot (09),30-34,305000,157035,147965,116587,60073,56514,188413,96962,91451
3694,C4114,24,476,District - Rajkot (09),35-39,275550,142360,133190,107182,55813,51369,168368,86547,81821
3695,C4114,24,476,District - Rajkot (09),40-44,251047,128907,122140,101137,51968,49169,149910,76939,72971
3696,C4114,24,476,District - Rajkot (09),45-49,221274,113962,107312,88340,45405,42935,132934,68557,64377
3697,C4114,24,476,District - Rajkot (09),50-54,184855,97486,87369,75926,39635,36291,108929,57851,51078
3698,C4114,24,476,District - Rajkot (09),55-59,137597,70373,67224,57397,28604,28793,80200,41769,38431
3699,C4114,24,476,District - Rajkot (09),60-64,114628,57722,56906,49864,24875,24989,64764,32847,31917
3700,C4114,24,476,District - Rajkot (09),65-69,77936,36973,40963,35345,16364,18981,42591,20609,21982
3701,C4114,24,476,District - Rajkot (09),70-74,64243,30722,33521,31309,14827,16482,32934,15895,17039
3702,C4114,24,476,District - Rajkot (09),75-79,33247,14710,18537,16192,6979,9213,17055,7731,9324
3703,C4114,24,476,District - Rajkot (09),80+,47070,19246,27824,24178,9866,14312,22892,9380,13512
3704,C4114,24,476,District - Rajkot (09),Age not stated,11543,5829,5714,3724,1876,1848,7819,3953,3866
3705,C4114,24,477,District - Jamnagar (10),All ages,2160119,1114192,1045927,1189054,610088,578966,971065,504104,466961
3706,C4114,24,477,District - Jamnagar (10),0-4,182635,95276,87359,105706,54793,50913,76929,40483,36446
3707,C4114,24,477,District - Jamnagar (10),5-9,206125,109340,96785,118380,62274,56106,87745,47066,40679
3708,C4114,24,477,District - Jamnagar (10),10-14,222564,117573,104991,127611,66895,60716,94953,50678,44275
3709,C4114,24,477,District - Jamnagar (10),15-19,214086,111616,102470,118617,60877,57740,95469,50739,44730
3710,C4114,24,477,District - Jamnagar (10),20-24,208365,107510,100855,113428,58138,55290,94937,49372,45565
3711,C4114,24,477,District - Jamnagar (10),25-29,186823,96448,90375,97373,50941,46432,89450,45507,43943
3712,C4114,24,477,District - Jamnagar (10),30-34,167868,86074,81794,87465,45055,42410,80403,41019,39384
3713,C4114,24,477,District - Jamnagar (10),35-39,153158,79639,73519,80706,42402,38304,72452,37237,35215
3714,C4114,24,477,District - Jamnagar (10),40-44,137662,71306,66356,73836,38097,35739,63826,33209,30617
3715,C4114,24,477,District - Jamnagar (10),45-49,117631,61279,56352,62509,32281,30228,55122,28998,26124
3716,C4114,24,477,District - Jamnagar (10),50-54,97062,51796,45266,52210,27510,24700,44852,24286,20566
3717,C4114,24,477,District - Jamnagar (10),55-59,71591,36138,35453,39166,19288,19878,32425,16850,15575
3718,C4114,24,477,District - Jamnagar (10),60-64,64056,31576,32480,35616,17696,17920,28440,13880,14560
3719,C4114,24,477,District - Jamnagar (10),65-69,44055,20483,23572,24478,11147,13331,19577,9336,10241
3720,C4114,24,477,District - Jamnagar (10),70-74,36339,16895,19444,21843,10204,11639,14496,6691,7805
3721,C4114,24,477,District - Jamnagar (10),75-79,18086,7748,10338,10824,4471,6353,7262,3277,3985
3722,C4114,24,477,District - Jamnagar (10),80+,27266,11049,16217,17118,6890,10228,10148,4159,5989
3723,C4114,24,477,District - Jamnagar (10),Age not stated,4747,2446,2301,2168,1129,1039,2579,1317,1262
3724,C4114,24,478,District - Porbandar  (11),All ages,585449,300209,285240,299775,153260,146515,285674,146949,138725
3725,C4114,24,478,District - Porbandar  (11),0-4,44866,23454,21412,24427,12812,11615,20439,10642,9797
3726,C4114,24,478,District - Porbandar  (11),5-9,54098,28640,25458,29099,15192,13907,24999,13448,11551
3727,C4114,24,478,District - Porbandar  (11),10-14,59674,31090,28584,31969,16591,15378,27705,14499,13206
3728,C4114,24,478,District - Porbandar  (11),15-19,55858,29284,26574,28390,14816,13574,27468,14468,13000
3729,C4114,24,478,District - Porbandar  (11),20-24,51961,27430,24531,25658,13690,11968,26303,13740,12563
3730,C4114,24,478,District - Porbandar  (11),25-29,48429,25026,23403,23457,12210,11247,24972,12816,12156
3731,C4114,24,478,District - Porbandar  (11),30-34,45714,22953,22761,22672,11349,11323,23042,11604,11438
3732,C4114,24,478,District - Porbandar  (11),35-39,43431,22109,21322,21739,11126,10613,21692,10983,10709
3733,C4114,24,478,District - Porbandar  (11),40-44,40242,20554,19688,20267,10279,9988,19975,10275,9700
3734,C4114,24,478,District - Porbandar  (11),45-49,34390,17724,16666,17126,8834,8292,17264,8890,8374
3735,C4114,24,478,District - Porbandar  (11),50-54,28523,14876,13647,14322,7455,6867,14201,7421,6780
3736,C4114,24,478,District - Porbandar  (11),55-59,21452,10834,10618,10782,5305,5477,10670,5529,5141
3737,C4114,24,478,District - Porbandar  (11),60-64,19384,9573,9811,9883,4861,5022,9501,4712,4789
3738,C4114,24,478,District - Porbandar  (11),65-69,13252,6078,7174,6965,3169,3796,6287,2909,3378
3739,C4114,24,478,District - Porbandar  (11),70-74,10875,4892,5983,5907,2640,3267,4968,2252,2716
